,TripID,VehicleID,ChargeType,Location,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,lbd
3690,2013149635,2013006077,home,649,0.8680429979834119,1.0,5.278280080663524,3.7,6550.0,6573.555529741957,7751.0,0.013553100058347901
3614,2014043744,2014001550,home,639,0.6646979612997477,0.7596646279664143,3.798666666666667,3.7,6560.0,6733.441306167262,6630.0,0.013553100058347901
1711,2011058258,2011002160,home,296,0.42896645499999986,1.0,22.841341800000006,3.7,6570.0,6917.199173218673,7815.0,0.013553100058347901
1917,2010148521,2010005257,home,335,0.36912752473515414,1.0,25.234899010593832,3.7,6570.0,6961.306492824211,7785.0,0.013553100058347901
1821,2007063375,2007002188,home,324,0.7934343113204144,0.9863463099320594,7.716479944465802,3.7,6570.0,6648.549647675371,6795.0,0.013553100058347901
1890,2009298108,2009010440,home,334,0.38354002544039517,1.0,24.658398982384195,3.7,6570.0,6950.683027930912,7710.0,0.013553100058347901
1440,2009195063,2009006838,home,243,0.11875,0.52575,16.28,3.7,6570.0,7145.859950859951,6870.0,0.013553100058347901
1401,2012011855,2012000427,home,236,0.43896692035747487,1.0,22.441323185701005,3.7,6575.0,6914.827822832328,9300.0,0.013553100058347901
3118,2015101156,2015004314,home,560,0.72480286,0.7519361933333334,1.0853333333333335,3.7,6580.0,6709.137941031941,6600.0,0.013553100058347901
2693,2003238300,2003007775,home,473,0.8409772052258033,0.9621146988233372,4.845499743901356,3.7,6585.0,6628.505745533806,6700.0,0.013553100058347901
3568,2011126840,2011004682,home,632,0.8460562085590766,0.8596228752257433,0.5426666666666667,3.7,6590.0,6629.762008433113,6600.0,0.013553100058347901
1939,2002181824,2002006741,home,339,0.5981075685,0.6591575685000001,2.442,3.7,6590.0,6812.5251337837835,6635.0,0.013553100058347901
3649,2012244385,2012008772,home,648,0.27349363833333334,1.0,29.06025446666667,3.7,6591.0,7052.798300982801,7806.0,0.013553100058347901
1735,2006291577,2006010235,home,301,0.7265065027237742,0.9597934598206537,9.331478283875182,3.7,6605.0,6732.882184724491,6800.0,0.013553100058347901
124,2005063540,2005002053,home,14,0.5927423273333333,1.0,16.290306906666668,3.7,6610.0,6836.479857002457,7800.0,0.013553100058347901
2440,2011025267,2011000884,home,432,0.7600876395,0.7872209728333334,1.0853333333333335,3.7,6610.0,6713.129504054054,6630.0,0.013553100058347901
773,2005311397,2005010776,home,97,0.7143048147071626,1.0,11.427807411713498,3.7,6615.0,6751.876057955408,8040.0,0.013553100058347901
498,2005072489,2005002338,home,58,0.11875,0.3154666666666667,7.868666666666667,3.7,6620.0,7195.859950859951,6765.0,0.013553100058347901
2249,2016027217,2016001046,home,394,0.49577366125000005,0.6043069945833335,4.341333333333334,3.7,6620.0,6917.955532248157,6700.0,0.013553100058347901
1980,2014187807,2014006843,home,351,0.8323296873712158,0.914004525689862,3.2669935327458535,3.7,6629.0,6678.879837318515,6690.0,0.013553100058347901
2539,2006303319,2006010696,home,453,0.8632061,0.9038308699166961,1.6249907966678463,3.7,6630.0,6657.120810810811,6660.0,0.013553100058347901
432,2008206020,2008007302,home,46,0.7674503699999999,0.8420670366666666,2.984666666666667,3.7,6635.0,6732.70242997543,6690.0,0.013553100058347901
2326,2013171864,2013006897,home,412,0.519422693807171,0.9178328187417224,15.936404997382054,3.7,6645.0,6925.523812918547,6940.0,0.013553100058347901
2565,2010121179,2010004305,home,456,0.5050996384070139,1.0,19.796014463719445,3.7,6645.0,6936.081347611537,7575.0,0.013553100058347901
922,2012211038,2012007538,home,141,0.3371979984541684,1.0,26.512080061833263,3.7,6660.0,7074.841770181202,9615.0,0.013553100058347901
971,2007266140,2007009457,home,151,0.456382892077369,1.0,21.744684316905243,3.7,6665.0,6991.990497240268,7690.0,0.013553100058347901
2342,2007188979,2007006665,home,415,0.72480286,1.0,11.007885599999998,3.7,6665.0,6794.137941031941,7450.0,0.013553100058347901
3213,2005179303,2005006066,home,571,0.29429277929627895,1.0,28.22828882814884,3.7,6670.0,7116.467238847951,7995.0,0.013553100058347901
3164,2016040064,2016001503,home,567,0.6354442565000001,1.0,14.582229739999995,3.7,6675.0,6870.004233538083,7810.0,0.013553100058347901
2122,2003244479,2003008000,home,379,0.7058931150000001,1.0,11.764275399999997,3.7,6680.0,6823.076328009828,7860.0,0.013553100058347901
2131,2015054573,2015002006,home,381,0.5741284025,0.6338217358333333,2.3877333333333337,3.7,6681.0,6921.200194717445,6725.0,0.013553100058347901
626,2006085928,2006002924,home,81,0.8358473200000001,0.8629806533333333,1.0853333333333335,3.7,6685.0,6732.286987714988,6705.0,0.013553100058347901
3155,2013022984,2013000934,home,565,0.4392697338500002,0.5274530671833335,3.5273333333333334,3.7,6685.0,7024.604618783784,6750.0,0.013553100058347901
2269,2004278663,2004009015,home,399,0.6226097700000002,1.0,15.095609199999993,3.7,6690.0,6894.464542997543,8460.0,0.013553100058347901
1041,2012004810,2012000154,home,163,0.11875,1.0,35.25,3.7,6690.0,7265.859950859951,7800.0,0.013553100058347901
3057,2012050027,2012001812,home,552,0.3876914462985039,0.4894414462985039,4.07,3.7,6690.0,7067.623012556385,6765.0,0.013553100058347901
2488,2007264255,2007009382,home,442,0.2933790395,1.0,28.26483842,3.7,6690.0,7137.140757125308,7800.0,0.013553100058347901
3573,2011069845,2011002594,home,634,0.15406656265611834,0.16763322932278502,0.5426666666666667,3.7,6695.0,7244.828086494262,6705.0,0.013553100058347901
135,2015193509,2015007982,home,18,0.6005637184327183,0.7090970517660516,4.341333333333334,3.7,6695.0,6915.714703857947,6775.0,0.013553100058347901
798,2002019247,2002000665,home,104,0.6672241154156449,1.0,13.311035383374206,3.7,6700.0,6871.579276106404,7860.0,0.013553100058347901
733,2004203630,2004006563,home,93,0.11875,0.9999015270378061,35.246061081512245,3.7,6705.0,7280.859950859951,7740.0,0.013553100058347901
424,2005230817,2005007964,home,45,0.4243305833333336,0.6074805833333337,7.3260000000000005,3.7,6705.0,7055.6162776412775,6840.0,0.013553100058347901
3550,2005055432,2005001815,home,628,0.17551041933558437,1.0,32.97958322657663,3.7,6705.0,7239.021803929545,9271.0,0.013553100058347901
15,2011022967,2011000810,home,1,0.6885927100000001,1.0,12.456291599999997,3.7,6705.0,6860.8284692874695,9600.0,0.013553100058347901
1079,2012018957,2012000697,home,167,0.7530862485127382,1.0,9.876550059490473,3.7,6705.0,6813.290234511495,8205.0,0.013553100058347901
2600,2004091983,2004002863,home,467,0.47334348499999984,0.5343934849999998,2.442,3.7,6720.0,7034.488831695332,6765.0,0.013553100058347901
2626,2007013064,2007000446,home,471,0.405787718993855,0.4736210523271883,2.7133333333333334,3.7,6720.0,7084.284236613866,6770.0,0.013553100058347901
2682,2012254557,2012009138,home,472,0.5148889525828386,1.0,19.404441896686457,3.7,6730.0,7013.865636916827,7695.0,0.013553100058347901
411,2004259851,2004008364,home,43,0.34405071166630613,1.0,26.237971533347757,3.7,6730.0,7139.790630221396,7910.0,0.013553100058347901
3553,2005012294,2005000385,home,628,0.5075419599999997,1.0,19.69832160000001,3.7,6730.0,7019.281110565111,9315.0,0.013553100058347901
1853,2010193772,2010006948,home,328,0.46616838924535914,1.0,21.353264430185632,3.7,6734.0,7053.7776000648455,7734.0,0.013553100058347901
1120,2016068202,2016002578,home,176,0.34177994000000006,0.4842299400000001,5.698,3.7,6735.0,7146.464417690418,6840.0,0.013553100058347901
1553,2013207498,2013008133,home,272,0.47129157649999986,1.0,21.148336940000007,3.7,6735.0,7051.0012949631455,7800.0,0.013553100058347901
3003,2003013122,2003000415,home,538,0.8223690975000001,0.9811436279105772,6.350981216423086,3.7,6740.0,6797.221795454546,6920.0,0.013553100058347901
1506,2005077436,2005002536,home,259,0.7187383916894226,1.0,11.250464332423098,3.7,6745.0,6878.608065093792,8040.0,0.013553100058347901
823,2014241220,2014008818,home,111,0.42948897,1.0,22.8204412,3.7,6745.0,7091.814027027027,8010.0,0.013553100058347901
3372,2003246057,2003008057,home,592,0.7534726969879929,1.0,9.861092120480283,3.7,6750.0,6858.0053830555335,7635.0,0.013553100058347901
3450,2006085140,2006002897,home,602,0.2777684337692572,1.0,28.889262649229714,3.7,6750.0,7208.647346116027,7720.0,0.013553100058347901
847,2012061821,2012002201,home,116,0.11875,0.15945,1.6280000000000001,3.7,6750.0,7325.859950859951,6780.0,0.013553100058347901
3221,2004251762,2004008078,home,571,0.53248673,1.0,18.7005308,3.7,6750.0,7020.894302211303,7660.0,0.013553100058347901
3077,2005234276,2005008091,home,555,0.11875,0.995909486064007,35.08637944256028,3.7,6750.0,7325.859950859951,7560.0,0.013553100058347901
2907,2016123245,2016004688,home,524,0.32470769407866773,1.0,27.011692236853293,3.7,6750.0,7174.048382742997,7980.0,0.013553100058347901
2505,2015097293,2015004140,home,444,0.3041696706387128,0.5280196706387128,8.954,3.7,6750.0,7189.18697495918,6915.0,0.013553100058347901
1404,2002219166,2002007988,home,236,0.7494659954999997,0.9288081234558108,7.173685118232442,3.7,6754.0,6864.958725675676,6890.0,0.013553100058347901
3717,2011271745,2011009973,home,654,0.5602076115000003,1.0,17.59169553999999,3.7,6760.0,7010.46122002457,9234.0,0.013553100058347901
2305,2011130386,2011004822,home,409,0.5421989587611827,0.5557656254278494,0.5426666666666667,3.7,6760.0,7023.735411232544,6770.0,0.013553100058347901
788,2004227892,2004007278,home,102,0.40373952999999996,1.0,23.8504188,3.7,6760.0,7125.793958230958,9360.0,0.013553100058347901
2622,2004087822,2004002743,home,470,0.7460239580551769,1.0,10.159041677792926,3.7,6763.0,6876.495854013383,7807.0,0.013553100058347901
3597,2008090945,2008003159,home,636,0.5028347129210615,1.0,19.886611483157537,3.7,6765.0,7057.750825856711,8030.0,0.013553100058347901
399,2008155864,2008005470,home,43,0.7097413338771975,1.0,11.610346644912099,3.7,6765.0,6905.23980303892,7830.0,0.013553100058347901
2744,2008155864,2008005470,home,494,0.23492172121371868,1.0,30.60313115145125,3.7,6765.0,7255.2296895230575,7830.0,0.013553100058347901
829,2011138516,2011005106,home,115,0.499390210108347,1.0,20.024391595666124,3.7,6765.0,7060.2897714189085,7800.0,0.013553100058347901
462,2014172704,2014006294,home,50,0.16113152500000016,1.0,33.55473899999999,3.7,6765.0,7309.620497542997,8070.0,0.013553100058347901
2013,2015063692,2015002381,home,356,0.8632061,0.9735348425877126,4.413149703508501,3.7,6775.0,6802.120810810811,6900.0,0.013553100058347901
300,2010170916,2010006069,home,38,0.8383558460340549,1.0,6.465766158637805,3.7,6779.0,6824.437951326249,7783.0,0.013553100058347901
1028,2012230440,2012008250,home,162,0.21822015999999989,1.0,31.271193600000004,3.7,6780.0,7282.540422604423,7800.0,0.013553100058347901
1366,2008096033,2008003318,home,226,0.9316030500000001,0.9559911644398682,0.9755245775947277,3.7,6780.0,6780.0,6810.0,0.013553100058347901
1779,2012188556,2012006744,home,311,0.49105486780566693,0.6267215344723336,5.426666666666667,3.7,6780.0,7081.433758374202,6880.0,0.013553100058347901
151,2012094418,2012003369,home,19,0.11875000000000009,0.9995513527014328,35.23205410805731,3.7,6780.0,7355.859950859951,7740.0,0.013553100058347901
2627,2007013066,2007000446,home,471,0.4531019673271883,1.0,21.875921306912467,3.7,6785.0,7114.408869291999,8220.0,0.013553100058347901
1984,2003224172,2003007306,home,353,0.6185041995375753,0.774520866204242,6.240666666666667,3.7,6785.0,6992.4907620116155,6900.0,0.013553100058347901
3006,2004037225,2004001135,home,539,0.87688549,1.0,4.924580399999998,3.7,6786.0,6803.037722358722,9150.0,0.013553100058347901
214,2006063481,2006002096,home,29,0.751639513575899,1.0,9.93441945696404,3.7,6795.0,6904.356623899829,7860.0,0.013553100058347901
3086,2015089157,2015003692,home,555,0.49593840999999983,0.7537050766666665,10.310666666666668,3.7,6795.0,7092.834095823096,6985.0,0.013553100058347901
2645,2004160216,2004005072,home,471,0.20538837500000007,0.9986609775366215,31.730904101464855,3.7,6795.0,7306.998740786241,7620.0,0.013553100058347901
2962,2012230573,2012008256,home,533,0.8449831487982319,0.9918819793214266,5.875953220927789,3.7,6795.0,6835.552961573785,7020.0,0.013553100058347901
1920,2006029988,2006000982,home,336,0.60329769,1.0,15.8680924,3.7,6795.0,7013.699491400492,8160.0,0.013553100058347901
331,2007063835,2007002201,home,42,0.37275864916666673,0.46772531583333343,3.798666666666667,3.7,6800.0,7188.629988329239,6870.0,0.013553100058347901
1641,2004202119,2004006508,home,285,0.5413381000000002,0.6973547666666667,6.240666666666667,3.7,6800.0,7064.369950859951,6915.0,0.013553100058347901
1649,2005130784,2005004392,home,286,0.65962459,1.0,13.615016400000002,3.7,6800.0,6977.180891891892,7830.0,0.013553100058347901
2447,2009129232,2009004570,home,433,0.7887935244845039,0.9602884980235213,6.859798941560697,3.7,6800.0,6881.970375072848,6950.0,0.013553100058347901
2045,2012237287,2012008502,home,361,0.5626782196666665,1.0,17.492871213333338,3.7,6800.0,7048.640132923833,7800.0,0.013553100058347901
757,2009291618,2009010174,home,95,0.87688549,1.0,4.924580399999998,3.7,6805.0,6822.037722358722,7850.0,0.013553100058347901
819,2003000097,2003000005,home,109,0.24552699386940582,1.0,30.178920245223768,3.7,6805.0,7287.412535231396,7845.0,0.013553100058347901
520,2005075048,2005002449,home,62,0.4797808449999999,1.0,20.808766200000008,3.7,6810.0,7119.743848894349,7650.0,0.013553100058347901
2808,2008091917,2008003197,home,511,0.1970892590362334,0.999534314616219,32.09780222319942,3.7,6810.0,7328.1160252804175,7710.0,0.013553100058347901
2059,2011171442,2011006409,home,362,0.8084885399999999,1.0,7.660458400000003,3.7,6810.0,6877.453164619164,7770.0,0.013553100058347901
1116,2004256923,2004008262,home,176,0.7811297599999998,0.9355583447314842,6.177143389259381,3.7,6810.0,6897.619341523342,6930.0,0.013553100058347901
1325,2006156540,2006005369,home,211,0.8385563168514915,1.0,6.457747325940342,3.7,6810.0,6855.290184138949,7800.0,0.013553100058347901
2784,2006071192,2006002373,home,501,0.7282629410000002,0.9045241800760155,7.050449563040616,3.7,6810.0,6936.587512776413,6940.0,0.013553100058347901
2736,2007194117,2007006842,home,486,0.627505399560378,0.6817720662270446,2.170666666666667,3.7,6810.0,7010.855970840016,6850.0,0.013553100058347901
849,2012061823,2012002201,home,116,0.20591819166666667,0.23983485833333335,1.3566666666666667,3.7,6810.0,7321.608212530712,6835.0,0.013553100058347901
1528,2006131107,2006004461,home,267,0.897404575,1.0,4.1038169999999985,3.7,6815.0,6816.91308968059,7800.0,0.013553100058347901
1001,2005229365,2005007916,home,157,0.6620374446631445,1.0,13.51850221347422,3.7,6815.0,6990.402374941171,7865.0,0.013553100058347901
3042,2009262647,2009009110,home,551,0.7028756024999998,1.0,11.884975900000008,3.7,6820.0,6965.300538697789,7620.0,0.013553100058347901
2220,2009279249,2009009712,home,389,0.6839812882056626,0.7450312882056627,2.442,3.7,6825.0,6984.227551691158,6870.0,0.013553100058347901
2891,2004135787,2004004256,home,519,0.11875,0.9973095065336647,35.14238026134659,3.7,6825.0,7400.859950859951,7665.0,0.013553100058347901
3233,2004199445,2004006421,home,575,0.11875,1.0,35.25,3.7,6825.0,7400.859950859951,9080.0,0.013553100058347901
390,2003032349,2003001004,home,43,0.7537709800000001,1.0,9.849160799999996,3.7,6825.0,6932.785518427519,9360.0,0.013553100058347901
1586,2005168852,2005005681,home,280,0.47851338182603265,1.0,20.859464726958695,3.7,6825.0,7135.678096934128,7785.0,0.013553100058347901
2724,2010079413,2010002759,home,482,0.49084055499999985,1.0,20.366377800000002,3.7,6825.0,7126.591728501228,7680.0,0.013553100058347901
1082,2005076144,2005002484,home,167,0.6054427863977675,0.6393594530644341,1.3566666666666667,3.7,6830.0,7047.118339264545,6855.0,0.013553100058347901
3124,2009302137,2009010594,home,563,0.7168372725361524,1.0,11.326509098553906,3.7,6830.0,6965.009381422983,7800.0,0.013553100058347901
2294,2007122047,2007004220,home,405,0.8556816563386216,1.0,5.7727337464551365,3.7,6830.0,6862.667083779886,8150.0,0.013553100058347901
947,2012247656,2012008903,home,149,0.20559697975509988,0.3249836464217665,4.775466666666667,3.7,6832.0,7343.844978067494,6920.0,0.013553100058347901
119,2009218698,2009007646,home,12,0.952122135,1.0,1.9151146000000008,3.7,6836.0,6836.0,7830.0,0.013553100058347901
2716,2003306423,2003010148,home,481,0.7093129624999999,1.0,11.627481500000005,3.7,6840.0,6980.555555896806,9420.0,0.013553100058347901
3097,2011044307,2011001611,home,558,0.91792366,1.0,3.283053599999999,3.7,6840.0,6840.0,7725.0,0.013553100058347901
3518,2004094478,2004002933,home,622,0.11875000000000002,1.0,35.25,3.7,6840.0,7415.859950859951,7990.0,0.013553100058347901
646,2005085836,2005002833,home,83,0.6990936535,0.7194436535,0.8140000000000001,3.7,6840.0,6988.088216093366,6855.0,0.013553100058347901
1772,2007229661,2007008192,home,310,0.8153282350000001,0.9212306765277161,4.236097661108637,3.7,6850.0,6912.411620393121,6930.0,0.013553100058347901
3486,2005297523,2005010257,home,612,0.6295111175751134,1.0,14.819555296995466,3.7,6850.0,7049.377554612938,9480.0,0.013553100058347901
869,2004226599,2004007239,home,125,0.7541128535649344,1.0,9.835485857402624,3.7,6850.0,6957.53352317081,7755.0,0.013553100058347901
675,2009289876,2009010088,home,85,0.6641709754999997,0.7699909754999997,4.2328,3.7,6852.0,7025.829747788698,6930.0,0.013553100058347901
925,2014213132,2014007696,home,141,0.44252021018952825,0.6053202101895282,6.5120000000000005,3.7,6855.0,7192.208690277989,6975.0,0.013553100058347901
2924,2008074382,2008002577,home,525,0.3767564319434886,0.9998403231602448,24.923355648670253,3.7,6855.0,7240.683219697674,7680.0,0.013553100058347901
3376,2010224325,2010008032,home,592,0.707502455,0.7210691216666667,0.5426666666666667,3.7,6860.0,7001.890082309583,6870.0,0.013553100058347901
3529,2009028905,2009001073,home,625,0.652077429857485,1.0,13.916902805700602,3.7,6865.0,7047.743909195957,7802.0,0.013553100058347901
1536,2010127236,2010004511,home,268,0.6100061008333335,1.0,15.59975596666666,3.7,6867.0,7080.754716830466,7651.0,0.013553100058347901
2634,2003314724,2003010448,home,471,0.11875,1.0,35.25,3.7,6870.0,7445.859950859951,9480.0,0.013553100058347901
3443,2009229319,2009007999,home,602,0.78112976,1.0,8.7548096,3.7,6875.0,6962.619341523342,7575.0,0.013553100058347901
3464,2003188719,2003006095,home,602,0.5544783636109434,1.0,17.820865455562263,3.7,6875.0,7129.684252866627,7816.0,0.013553100058347901
1599,2009205757,2009007226,home,282,0.6156799070216848,1.0,15.372803719132605,3.7,6880.0,7089.572550106866,8010.0,0.013553100058347901
1281,2002009837,2002000345,home,201,0.3444052147378607,1.0,26.223791410485575,3.7,6880.0,7289.529325746049,8385.0,0.013553100058347901
1976,2012161888,2012005731,home,351,0.4392254770000001,1.0,22.430980919999996,3.7,6880.0,7219.63724054054,9480.0,0.013553100058347901
425,2005230820,2005007964,home,45,0.49160810333333366,1.0,20.33567586666665,3.7,6880.0,7181.025968058968,7830.0,0.013553100058347901
3577,2011069847,2011002594,home,634,0.11875,0.20015,3.2560000000000002,3.7,6885.0,7460.859950859951,6945.0,0.013553100058347901
876,2011154200,2011005719,home,125,0.5281684445529518,1.0,18.87326221788193,3.7,6885.0,7159.077313597333,7680.0,0.013553100058347901
1768,2008107930,2008003732,home,307,0.4075477783317762,1.0,23.698088866728952,3.7,6885.0,7247.986895578543,9315.0,0.013553100058347901
2940,2007229460,2007008183,home,527,0.32773838618090423,0.3887883861809042,2.442,3.7,6885.0,7306.814457360513,6930.0,0.013553100058347901
2914,2013086802,2013003474,home,524,0.3464217447468647,0.999881223374725,26.13837914511441,3.7,6890.0,7298.042939990026,7750.0,0.013553100058347901
2373,2013082132,2013003304,home,423,0.58720429,1.0,16.511828400000002,3.7,6890.0,7120.5619484029485,8130.0,0.013553100058347901
932,2006226580,2006007905,home,141,0.2054752527029473,1.0,31.780989891882108,3.7,6890.0,7401.934703167361,7920.0,0.013553100058347901
2846,2006050590,2006001675,home,518,0.6825303094596396,1.0,12.698787621614418,3.7,6890.0,7050.297069194369,7860.0,0.013553100058347901
1806,2013001584,2013000063,home,322,0.48714357550000004,1.0,20.51425698,3.7,6891.0,7195.316774815725,8096.0,0.013553100058347901
2512,2014146150,2014005287,home,445,0.119,1.0,35.24,3.7,6900.0,7475.675675675676,8040.0,0.013553100058347901
3385,2014130999,2014004676,home,593,0.11875,0.9997346807435437,35.239387229741745,3.7,6900.0,7475.859950859951,7890.0,0.013553100058347901
739,2005262560,2005009085,home,93,0.6749667742750132,0.7902834409416799,4.612666666666667,3.7,6905.0,7070.8721565540445,6990.0,0.013553100058347901
1176,2015202366,2015008317,home,183,0.11875,0.9989437101557461,35.20774840622985,3.7,6915.0,7490.859950859951,7820.0,0.013553100058347901
2250,2016027219,2016001046,home,394,0.5495894345833334,0.6038561012500001,2.170666666666667,3.7,6920.0,7178.287886056511,6960.0,0.013553100058347901
76,2006108033,2006003686,home,10,0.11875,0.30868333333333337,7.597333333333334,3.7,6925.0,7500.859950859951,7065.0,0.013553100058347901
3250,2007111683,2007003858,home,578,0.11875,0.9787891890894658,34.40156756357863,3.7,6930.0,7505.859950859951,7620.0,0.013553100058347901
656,2013080383,2013003243,home,83,0.6280322936076381,0.9998887312186948,14.874257504442268,3.7,6930.0,7130.467596849407,7585.0,0.013553100058347901
598,2010272587,2010009778,home,75,0.47687807603277366,1.0,20.924876958689055,3.7,6935.0,7246.883482039724,8180.0,0.013553100058347901
1344,2008042675,2008001480,home,218,0.4985047441033509,1.0,20.059810235865964,3.7,6935.0,7230.942449063869,7995.0,0.013553100058347901
2077,2005120103,2005004035,home,369,0.11875,0.15266666666666667,1.3566666666666667,3.7,6935.0,7510.859950859951,6960.0,0.013553100058347901
187,2012172909,2012006150,home,23,0.11875,1.0,35.25,3.7,6945.0,7520.859950859951,9070.0,0.013553100058347901
1384,2003126006,2003003954,home,235,0.463838056900671,1.0,21.44647772397316,3.7,6945.0,7266.495289753805,9345.0,0.013553100058347901
372,2013076583,2013003090,home,43,0.7810315067207605,1.0,8.75873973116958,3.7,6950.0,7037.691764087892,8375.0,0.013553100058347901
1992,2008011219,2008000397,home,353,0.11875,0.11875,0.0,3.7,6960.0,7535.859950859951,6960.0,0.013553100058347901
467,2002241703,2002008698,home,51,0.7158814308935013,1.0,11.364742764259947,3.7,6965.0,7100.713933002333,7881.0,0.013553100058347901
964,2016165119,2016006417,home,150,0.7948091500000001,0.97151172176864,7.068102870745597,3.7,6970.0,7047.536253071253,7140.0,0.013553100058347901
887,2009143059,2009005033,home,128,0.2524609696666668,1.0,29.901561213333324,3.7,6973.0,7450.301496560196,8115.0,0.013553100058347901
433,2008206022,2008007302,home,46,0.7736700866666667,1.0,9.053196533333331,3.7,6975.0,7068.117872235872,7770.0,0.013553100058347901
2251,2016027221,2016001046,home,394,0.5169517412500001,0.9997272506580114,19.311020376320453,3.7,6985.0,7267.345153869779,7680.0,0.013553100058347901
2480,2011145535,2011005356,home,442,0.7247025019351564,1.0,11.011899922593745,3.7,6990.0,7119.211915035511,7660.0,0.013553100058347901
2009,2009058468,2009002106,home,356,0.6290195800513775,1.0,14.8392167979449,3.7,6990.0,7189.739867283997,7830.0,0.013553100058347901
1135,2016109972,2016004143,home,177,0.21824684925311483,0.9509482659308885,29.308056667110947,3.7,7005.0,7507.520749936279,7560.0,0.013553100058347901
2198,2002047542,2002001721,home,387,0.61778175,0.9996691913913056,15.275497655652226,3.7,7010.0,7218.02328009828,7620.0,0.013553100058347901
1368,2008096035,2008003318,home,226,0.11875,0.9859088412096121,34.68635364838448,3.7,7020.0,7595.859950859951,7740.0,0.013553100058347901
2998,2002050081,2002001854,home,538,0.11875,0.9999921931346076,35.249687725384305,3.7,7020.0,7595.859950859951,8100.0,0.013553100058347901
2550,2015200080,2015008220,home,454,0.7894419612674807,1.0,8.422321549300772,3.7,7021.0,7102.492411842152,7941.0,0.013553100058347901
3579,2011069849,2011002594,home,634,0.39391971666666664,1.0,24.243211333333335,3.7,7030.0,7403.03214987715,9620.0,0.013553100058347901
3058,2012050031,2012001812,home,552,0.1836668462985039,0.9910080226488865,32.29364705401531,3.7,7035.0,7563.009695603068,7740.0,0.013553100058347901
982,2011094655,2011003508,home,155,0.6264614493279448,0.9977991250353903,14.853507028297823,3.7,7050.0,7251.625467325839,7530.0,0.013553100058347901
3674,2012217022,2012007762,home,648,0.11875,0.9923884149780686,34.94553659912275,3.7,7050.0,7625.859950859951,7815.0,0.013553100058347901
210,2013156535,2013006330,home,29,0.7537709800000001,1.0,9.849160799999996,3.7,7050.0,7157.785518427519,9490.0,0.013553100058347901
3456,2007187394,2007006608,home,602,0.7624244053870836,1.0,9.503023784516657,3.7,7060.0,7161.407072196253,7980.0,0.013553100058347901
974,2006055059,2006001832,home,151,0.3689375525,0.9988527537695255,25.196608050781016,3.7,7085.0,7476.446521498771,7800.0,0.013553100058347901
2311,2002191203,2002007049,home,410,0.7196116978912929,0.9994081902307839,11.191859693579639,3.7,7090.0,7222.9643504486785,7590.0,0.013553100058347901
3366,2008063043,2008002158,home,592,0.327879991597137,0.9990785777976388,26.84794344802007,3.7,7100.0,7521.71007990383,7860.0,0.013553100058347901
1456,2009116991,2009004165,home,246,0.5042233127583572,1.0,19.831067489665713,3.7,7100.0,7391.727287893103,7950.0,0.013553100058347901
170,2007242783,2007008665,home,21,0.656325443,0.9999609676504683,13.74542098601873,3.7,7105.0,7284.612695577395,7770.0,0.013553100058347901
2506,2015097295,2015004140,home,444,0.47330211063871275,0.9987457473074766,21.01774546675055,3.7,7108.0,7422.519328767534,7740.0,0.013553100058347901
2164,2003301489,2003009955,home,386,0.8471127,1.0,6.115491999999998,3.7,7125.0,7163.983267813268,8175.0,0.013553100058347901
2572,2007178228,2007006285,home,461,0.4930579,1.0,20.277684,3.7,7140.0,7439.957321867322,8040.0,0.013553100058347901
197,2005268542,2005009330,home,24,0.49869059000000016,0.9946087686225896,19.836727144903577,3.7,7140.0,7435.805461916461,7650.0,0.013553100058347901
1560,2010188285,2010006740,home,274,0.44016393038392176,1.0,22.393442784643128,3.7,7150.0,7488.945505859517,9440.0,0.013553100058347901
2028,2014015040,2014000526,home,359,0.43212644680353457,0.9980004416954256,22.634959795675638,3.7,7155.0,7499.869940931056,7785.0,0.013553100058347901
2327,2013171868,2013006897,home,412,0.7086186187417225,1.0,11.6552552503311,3.7,7160.0,7301.067357192834,7965.0,0.013553100058347901
1809,2014110723,2014003945,home,322,0.78112976,1.0,8.7548096,3.7,7170.0,7257.619341523342,7920.0,0.013553100058347901
279,2015128333,2015005448,home,36,0.636606450710862,1.0,14.535741971565521,3.7,7190.0,7384.147579328603,8150.0,0.013553100058347901
1500,2014112343,2014004013,home,254,0.1428237816666668,1.0,34.28704873333333,3.7,7200.0,7758.115148648649,9600.0,0.013553100058347901
1855,2009255966,2009008882,home,328,0.6032976899999998,1.0,15.868092400000009,3.7,7340.0,7558.699491400492,8160.0,0.013553100058347901
1066,2009230804,2009008049,home,165,0.7469312850000001,0.9995805412269704,10.10597024907881,3.7,7364.0,7476.827062653562,7865.0,0.013553100058347901
2964,2012230575,2012008256,home,533,0.11875,0.6682,21.978,3.7,7530.0,8105.859950859951,7935.0,0.013553100058347901
2290,2016119196,2016004531,home,405,0.47269864502717934,0.99838451369065,21.02743474653882,3.7,7530.0,7844.96414371461,8145.0,0.013553100058347901
926,2014213134,2014007696,home,141,0.48220570018952824,0.9997487810734762,20.70172323535792,3.7,7690.0,7997.956486346785,8415.0,0.013553100058347901
446,2006275469,2006009667,home,46,0.9107348657307001,0.9804070189271734,2.786886127858938,3.7,7720.0,7720.0,7830.0,0.013553100058347901
1573,2011275115,2011010121,home,276,0.7290199900884666,0.8782533234217998,5.969333333333334,3.7,7725.0,7851.029491335283,7835.0,0.013553100058347901
